index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_temperature,lwf_alpha,dense_size,ridge_result
926,7,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.592
927,7,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.589
928,7,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.626
929,7,5,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.623
930,7,6,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.657
931,7,7,0.806,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.802
932,7,8,0.746,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.772
933,7,9,0.7,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.752
934,7,10,0.705,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.753
935,8,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.589
936,8,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.701
937,8,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.725
938,8,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.747
939,8,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.726
940,8,5,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.765
941,8,6,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.79
942,8,7,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.779
943,8,8,0.891,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.883
944,8,9,0.854,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.851
945,8,10,0.842,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.84
946,9,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.438
947,9,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.502
948,9,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.565
949,9,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.556
950,9,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.567
951,9,5,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.588
952,9,6,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.631
953,9,7,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.623
954,9,8,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.644
955,9,9,0.807,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.802
956,9,10,0.769,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.777
957,10,0,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.548
958,10,1,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.591
959,10,2,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.678
960,10,3,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.682
961,10,4,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.673
962,10,5,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.683
963,10,6,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.707
964,10,7,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.705
965,10,8,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.734
966,10,9,0.1,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.729
967,10,10,0.866,si_model_lwf,1695835730.4972658,lwf,True,2,0.05,128,0.86
968,0,0,0.827,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.8244
969,0,1,0.7646,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.7683
970,0,2,0.6938,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.7316
971,0,3,0.6804,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.718
972,0,4,0.6523,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.7011
973,0,5,0.6401,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.6996
974,0,6,0.6217,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.695
975,0,7,0.6012,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.6887
976,0,8,0.5752,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.6845
977,0,9,0.5594,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.6744
978,0,10,0.5381,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.664
979,1,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.575
980,1,1,0.844,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.842
981,1,2,0.792,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.803
982,1,3,0.789,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.8
983,1,4,0.756,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.776
984,1,5,0.721,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.772
985,1,6,0.713,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.784
986,1,7,0.672,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.766
987,1,8,0.667,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.76
988,1,9,0.636,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.75
989,1,10,0.612,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.748
990,2,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.508
991,2,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.584
992,2,2,0.787,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.788
993,2,3,0.761,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.764
994,2,4,0.735,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.753
995,2,5,0.727,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.749
996,2,6,0.706,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.732
997,2,7,0.698,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.723
998,2,8,0.685,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.717
999,2,9,0.675,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.727
1000,2,10,0.645,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.713
1001,3,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.565
1002,3,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.626
1003,3,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.649
1004,3,3,0.823,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.822
1005,3,4,0.796,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.807
1006,3,5,0.767,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.768
1007,3,6,0.757,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.768
1008,3,7,0.76,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.774
1009,3,8,0.716,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.748
1010,3,9,0.695,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.758
1011,3,10,0.667,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.753
1012,4,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.501
1013,4,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.54
1014,4,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.609
1015,4,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.646
1016,4,4,0.811,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.799
1017,4,5,0.783,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.787
1018,4,6,0.773,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.785
1019,4,7,0.738,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.764
1020,4,8,0.708,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.734
1021,4,9,0.717,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.743
1022,4,10,0.722,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.741
1023,5,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.544
1024,5,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.665
1025,5,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.678
1026,5,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.706
1027,5,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.714
1028,5,5,0.817,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.816
1029,5,6,0.815,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.823
1030,5,7,0.787,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.811
1031,5,8,0.782,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.803
1032,5,9,0.751,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.791
1033,5,10,0.759,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.808
1034,6,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.45
1035,6,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.602
1036,6,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.651
1037,6,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.691
1038,6,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.685
1039,6,5,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.714
1040,6,6,0.862,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.861
1041,6,7,0.837,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.848
1042,6,8,0.809,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.833
1043,6,9,0.805,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.829
1044,6,10,0.792,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.831
1045,7,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.42
1046,7,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.498
1047,7,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.59
1048,7,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.615
1049,7,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.642
1050,7,5,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.651
1051,7,6,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.656
1052,7,7,0.784,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.783
1053,7,8,0.764,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.77
1054,7,9,0.746,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.765
1055,7,10,0.743,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.768
1056,8,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.59
1057,8,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.689
1058,8,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.727
1059,8,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.756
1060,8,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.759
1061,8,5,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.777
1062,8,6,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.804
1063,8,7,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.795
1064,8,8,0.885,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.873
1065,8,9,0.862,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.868
1066,8,10,0.842,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.861
1067,9,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.416
1068,9,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.531
1069,9,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.576
1070,9,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.584
1071,9,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.606
1072,9,5,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.614
1073,9,6,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.609
1074,9,7,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.63
1075,9,8,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.648
1076,9,9,0.788,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.786
1077,9,10,0.781,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.778
1078,10,0,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.541
1079,10,1,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.593
1080,10,2,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.68
1081,10,3,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.693
1082,10,4,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.703
1083,10,5,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.704
1084,10,6,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.729
1085,10,7,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.726
1086,10,8,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.748
1087,10,9,0.1,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.741
1088,10,10,0.828,si_model_lwf,1695835791.6339247,lwf,True,1,0.1,128,0.823
1089,0,0,0.827,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.8248
1090,0,1,0.7284,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.7488
1091,0,2,0.6086,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6899
1092,0,3,0.5859,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6771
1093,0,4,0.5321,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6551
1094,0,5,0.516,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6566
1095,0,6,0.4699,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6531
1096,0,7,0.4402,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6399
1097,0,8,0.419,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6392
1098,0,9,0.4111,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6392
1099,0,10,0.3823,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6301
1100,1,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.586
1101,1,1,0.85,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.854
1102,1,2,0.742,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.782
1103,1,3,0.726,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.774
1104,1,4,0.684,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.742
1105,1,5,0.641,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.757
1106,1,6,0.609,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.752
1107,1,7,0.588,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.744
1108,1,8,0.573,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.73
1109,1,9,0.502,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.725
1110,1,10,0.488,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.725
1111,2,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.481
1112,2,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.548
1113,2,2,0.787,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.786
1114,2,3,0.737,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.755
1115,2,4,0.699,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.728
1116,2,5,0.692,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.72
1117,2,6,0.682,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.716
1118,2,7,0.673,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.717
1119,2,8,0.645,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.718
1120,2,9,0.64,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.713
1121,2,10,0.601,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.698
1122,3,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.569
1123,3,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.596
1124,3,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.612
1125,3,3,0.826,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.817
1126,3,4,0.798,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.799
1127,3,5,0.757,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.772
1128,3,6,0.742,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.773
1129,3,7,0.71,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.745
1130,3,8,0.679,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.742
1131,3,9,0.636,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.743
1132,3,10,0.612,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.719
1133,4,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.512
1134,4,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.555
1135,4,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.589
1136,4,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.629
1137,4,4,0.803,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.799
1138,4,5,0.761,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.773
1139,4,6,0.747,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.765
1140,4,7,0.729,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.758
1141,4,8,0.703,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.736
1142,4,9,0.689,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.749
1143,4,10,0.676,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.727
1144,5,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.553
1145,5,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.641
1146,5,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.654
1147,5,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.676
1148,5,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.689
1149,5,5,0.826,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.818
1150,5,6,0.81,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.817
1151,5,7,0.785,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.803
1152,5,8,0.768,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.789
1153,5,9,0.734,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.78
1154,5,10,0.713,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.782
1155,6,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.461
1156,6,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.574
1157,6,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.638
1158,6,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.667
1159,6,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.674
1160,6,5,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.698
1161,6,6,0.869,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.863
1162,6,7,0.847,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.847
1163,6,8,0.831,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.835
1164,6,9,0.78,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.82
1165,6,10,0.772,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.809
1166,7,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.422
1167,7,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.493
1168,7,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.576
1169,7,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.623
1170,7,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.639
1171,7,5,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.638
1172,7,6,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.652
1173,7,7,0.803,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.791
1174,7,8,0.751,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.771
1175,7,9,0.733,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.753
1176,7,10,0.736,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.754
1177,8,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.6
1178,8,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.68
1179,8,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.713
1180,8,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.757
1181,8,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.754
1182,8,5,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.774
1183,8,6,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.79
1184,8,7,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.787
1185,8,8,0.886,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.88
1186,8,9,0.848,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.86
1187,8,10,0.83,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.851
1188,9,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.427
1189,9,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.525
1190,9,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.569
1191,9,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.585
1192,9,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.585
1193,9,5,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.589
1194,9,6,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.597
1195,9,7,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.623
1196,9,8,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.629
1197,9,9,0.797,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.791
1198,9,10,0.779,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.781
1199,10,0,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.54
1200,10,1,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.58
1201,10,2,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.678
1202,10,3,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.699
1203,10,4,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.688
1204,10,5,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.704
1205,10,6,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.708
1206,10,7,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.706
1207,10,8,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.714
1208,10,9,0.1,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.725
1209,10,10,0.826,si_model_lwf,1695836549.422354,lwf,True,2,0.1,128,0.833
1210,0,0,0.827,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.8247
1211,0,1,0.783,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.7789
1212,0,2,0.7348,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.7443
1213,0,3,0.7024,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.7271
1214,0,4,0.672,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.7178
1215,0,5,0.6476,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.7111
1216,0,6,0.6158,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.6998
1217,0,7,0.5979,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.6988
1218,0,8,0.5811,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.6926
1219,0,9,0.5449,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.6935
1220,0,10,0.537,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.6879
1221,1,0,0.1,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.576
1222,1,1,0.849,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.852
1223,1,2,0.819,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.812
1224,1,3,0.803,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.816
1225,1,4,0.77,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.796
1226,1,5,0.755,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.806
1227,1,6,0.748,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.801
1228,1,7,0.724,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.785
1229,1,8,0.726,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.795
1230,1,9,0.692,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.79
1231,1,10,0.685,si_model_lwf,1695836746.7705994,lwf,True,1,0.2,128,0.78
