index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_alpha,lwf_temperature,dense_size,ridge_result
8223,10,6,0.1,si_model_lwf,1695598864.152738,lwf,True,0.7,1,256,0.757
8224,10,7,0.1,si_model_lwf,1695598864.152738,lwf,True,0.7,1,256,0.762
8225,10,8,0.1,si_model_lwf,1695598864.152738,lwf,True,0.7,1,256,0.762
8226,10,9,0.1,si_model_lwf,1695598864.152738,lwf,True,0.7,1,256,0.767
8227,10,10,0.821,si_model_lwf,1695598864.152738,lwf,True,0.7,1,256,0.808
8228,0,0,0.827,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.8255
8229,0,1,0.8094,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.8005
8230,0,2,0.7965,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7907
8231,0,3,0.7953,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7838
8232,0,4,0.778,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7764
8233,0,5,0.7702,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7719
8234,0,6,0.7631,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7713
8235,0,7,0.762,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7675
8236,0,8,0.7561,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7693
8237,0,9,0.7524,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7668
8238,0,10,0.7471,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.7618
8239,1,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.584
8240,1,1,0.833,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.833
8241,1,2,0.812,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.813
8242,1,3,0.814,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.823
8243,1,4,0.805,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.822
8244,1,5,0.795,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.812
8245,1,6,0.797,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.812
8246,1,7,0.794,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.806
8247,1,8,0.791,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.803
8248,1,9,0.776,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.801
8249,1,10,0.77,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.8
8250,2,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.497
8251,2,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.587
8252,2,2,0.766,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.778
8253,2,3,0.768,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.762
8254,2,4,0.759,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.758
8255,2,5,0.767,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.767
8256,2,6,0.771,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.766
8257,2,7,0.77,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.754
8258,2,8,0.763,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.758
8259,2,9,0.768,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.771
8260,2,10,0.761,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.78
8261,3,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.586
8262,3,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.62
8263,3,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.655
8264,3,3,0.799,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.791
8265,3,4,0.789,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.787
8266,3,5,0.793,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.788
8267,3,6,0.792,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.79
8268,3,7,0.784,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.79
8269,3,8,0.787,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.795
8270,3,9,0.784,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.779
8271,3,10,0.781,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.775
8272,4,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.51
8273,4,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.55
8274,4,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.61
8275,4,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.651
8276,4,4,0.782,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.779
8277,4,5,0.776,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.779
8278,4,6,0.766,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.765
8279,4,7,0.762,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.759
8280,4,8,0.764,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.754
8281,4,9,0.762,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.76
8282,4,10,0.759,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.758
8283,5,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.565
8284,5,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.673
8285,5,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.695
8286,5,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.696
8287,5,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.706
8288,5,5,0.798,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.797
8289,5,6,0.799,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.794
8290,5,7,0.805,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.8
8291,5,8,0.807,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.804
8292,5,9,0.801,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.796
8293,5,10,0.8,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.803
8294,6,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.467
8295,6,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.603
8296,6,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.667
8297,6,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.669
8298,6,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.697
8299,6,5,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.712
8300,6,6,0.817,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.801
8301,6,7,0.811,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.807
8302,6,8,0.815,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.808
8303,6,9,0.826,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.808
8304,6,10,0.819,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.81
8305,7,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.437
8306,7,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.553
8307,7,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.626
8308,7,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.643
8309,7,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.644
8310,7,5,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.661
8311,7,6,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.662
8312,7,7,0.761,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.754
8313,7,8,0.755,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.754
8314,7,9,0.749,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.746
8315,7,10,0.752,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.753
8316,8,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.585
8317,8,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.709
8318,8,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.753
8319,8,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.754
8320,8,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.784
8321,8,5,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.783
8322,8,6,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.788
8323,8,7,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.789
8324,8,8,0.852,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.848
8325,8,9,0.86,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.852
8326,8,10,0.849,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.842
8327,9,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.435
8328,9,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.53
8329,9,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.574
8330,9,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.598
8331,9,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.619
8332,9,5,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.62
8333,9,6,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.627
8334,9,7,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.64
8335,9,8,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.648
8336,9,9,0.748,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.74
8337,9,10,0.732,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.73
8338,10,0,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.552
8339,10,1,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.608
8340,10,2,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.703
8341,10,3,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.687
8342,10,4,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.703
8343,10,5,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.718
8344,10,6,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.734
8345,10,7,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.73
8346,10,8,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.756
8347,10,9,0.1,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.752
8348,10,10,0.809,si_model_lwf,1695600127.6690834,lwf,True,0.7,1,128,0.809
8349,0,0,0.8308,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.8312
8350,0,1,0.8192,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.822
8351,0,2,0.8047,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.8126
8352,0,3,0.7968,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.805
8353,0,4,0.7856,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.8035
8354,0,5,0.7773,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7968
8355,0,6,0.7721,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.796
8356,0,7,0.768,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7937
8357,0,8,0.7627,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7867
8358,0,9,0.7563,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7884
8359,0,10,0.7567,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7853
8360,1,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.708
8361,1,1,0.849,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.833
8362,1,2,0.841,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.841
8363,1,3,0.818,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.821
8364,1,4,0.815,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.824
8365,1,5,0.804,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.821
8366,1,6,0.804,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.828
8367,1,7,0.805,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.822
8368,1,8,0.81,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.818
8369,1,9,0.796,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.819
8370,1,10,0.795,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.814
8371,2,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.636
8372,2,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.658
8373,2,2,0.775,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.776
8374,2,3,0.781,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.773
8375,2,4,0.777,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.776
8376,2,5,0.768,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.766
8377,2,6,0.768,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.763
8378,2,7,0.777,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.771
8379,2,8,0.764,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.769
8380,2,9,0.773,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.776
8381,2,10,0.765,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.772
8382,3,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.677
8383,3,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.707
8384,3,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.713
8385,3,3,0.827,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.813
8386,3,4,0.822,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.812
8387,3,5,0.81,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.803
8388,3,6,0.807,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.8
8389,3,7,0.807,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.807
8390,3,8,0.805,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.815
8391,3,9,0.809,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.811
8392,3,10,0.798,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.8
8393,4,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.613
8394,4,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.627
8395,4,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.664
8396,4,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.69
8397,4,4,0.795,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.786
8398,4,5,0.775,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.778
8399,4,6,0.782,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.78
8400,4,7,0.765,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.776
8401,4,8,0.77,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.773
8402,4,9,0.772,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.78
8403,4,10,0.775,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.764
8404,5,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.7
8405,5,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.723
8406,5,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.752
8407,5,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.753
8408,5,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.762
8409,5,5,0.819,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.821
8410,5,6,0.824,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.826
8411,5,7,0.829,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.825
8412,5,8,0.824,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.817
8413,5,9,0.817,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.82
8414,5,10,0.806,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.837
8415,6,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.674
8416,6,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.708
8417,6,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.746
8418,6,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.751
8419,6,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.764
8420,6,5,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.765
8421,6,6,0.828,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.823
8422,6,7,0.82,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.829
8423,6,8,0.814,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.821
8424,6,9,0.819,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.828
8425,6,10,0.826,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.829
8426,7,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.605
8427,7,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.635
8428,7,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.664
8429,7,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.687
8430,7,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.704
8431,7,5,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.696
8432,7,6,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.699
8433,7,7,0.773,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.754
8434,7,8,0.771,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.769
8435,7,9,0.77,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.756
8436,7,10,0.77,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.743
8437,8,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.749
8438,8,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.796
8439,8,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.814
8440,8,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.813
8441,8,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.83
8442,8,5,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.832
8443,8,6,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.845
8444,8,7,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.833
8445,8,8,0.87,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.863
8446,8,9,0.869,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.857
8447,8,10,0.871,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.861
8448,9,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.597
8449,9,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.641
8450,9,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.658
8451,9,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.664
8452,9,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.666
8453,9,5,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.681
8454,9,6,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.678
8455,9,7,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.69
8456,9,8,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.685
8457,9,9,0.761,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.746
8458,9,10,0.767,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.758
8459,10,0,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.687
8460,10,1,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.711
8461,10,2,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.735
8462,10,3,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.738
8463,10,4,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.744
8464,10,5,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.746
8465,10,6,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.751
8466,10,7,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.768
8467,10,8,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.764
8468,10,9,0.1,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.764
8469,10,10,0.818,si_model_lwf,1695600144.229158,lwf,True,0.7,2,512,0.804
8470,0,0,0.8375,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.8322
8471,0,1,0.8157,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.8107
8472,0,2,0.7935,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7936
8473,0,3,0.7812,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7849
8474,0,4,0.772,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7795
8475,0,5,0.761,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7701
8476,0,6,0.7543,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7676
8477,0,7,0.7442,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7622
8478,0,8,0.7413,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7629
8479,0,9,0.7311,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7625
8480,0,10,0.7197,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.7602
8481,1,0,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.639
8482,1,1,0.837,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.834
8483,1,2,0.824,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.831
8484,1,3,0.819,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.827
8485,1,4,0.806,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.81
8486,1,5,0.805,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.815
8487,1,6,0.795,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.813
8488,1,7,0.785,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.806
8489,1,8,0.775,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.815
8490,1,9,0.762,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.806
8491,1,10,0.772,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.799
8492,2,0,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.601
8493,2,1,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.645
8494,2,2,0.798,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.795
8495,2,3,0.785,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.774
8496,2,4,0.776,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.773
8497,2,5,0.774,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.774
8498,2,6,0.768,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.766
8499,2,7,0.761,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.763
8500,2,8,0.748,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.779
8501,2,9,0.736,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.76
8502,2,10,0.737,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.769
8503,3,0,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.624
8504,3,1,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.664
8505,3,2,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.701
8506,3,3,0.82,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.819
8507,3,4,0.822,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.817
8508,3,5,0.827,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.818
8509,3,6,0.824,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.819
8510,3,7,0.822,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.826
8511,3,8,0.818,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.818
8512,3,9,0.815,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.821
8513,3,10,0.811,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.805
8514,4,0,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.579
8515,4,1,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.627
8516,4,2,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.655
8517,4,3,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.696
8518,4,4,0.806,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.798
8519,4,5,0.807,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.793
8520,4,6,0.79,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.802
8521,4,7,0.787,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.785
8522,4,8,0.791,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.787
8523,4,9,0.784,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.789
8524,4,10,0.768,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.786
8525,5,0,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.654
8526,5,1,0.1,si_model_lwf,1695600306.7227416,lwf,True,0.7,2,256,0.692
