index,task,phase,cl_result,run,tstamp,algorithm,manager,si_lambda,si_eps,dense_size,ridge_result
25036,10,0,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.506
25037,10,1,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.554
25038,10,2,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.591
25039,10,3,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.588
25040,10,4,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.558
25041,10,5,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.596
25042,10,6,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.622
25043,10,7,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.615
25044,10,8,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.639
25045,10,9,0.1,si,1693991949.1448615,si,True,100.0,0.0001,128,0.628
25046,10,10,0.766,si,1693991949.1448615,si,True,100.0,0.0001,128,0.754
25047,0,0,0.8308,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8304
25048,0,1,0.824,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8287
25049,0,2,0.7739,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8023
25050,0,3,0.7824,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.7995
25051,0,4,0.7641,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8013
25052,0,5,0.7471,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8024
25053,0,6,0.6967,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.7921
25054,0,7,0.7133,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.802
25055,0,8,0.6995,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.7983
25056,0,9,0.7108,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.8014
25057,0,10,0.6953,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.799
25058,1,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.694
25059,1,1,0.73,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.713
25060,1,2,0.693,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.692
25061,1,3,0.703,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.696
25062,1,4,0.691,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.695
25063,1,5,0.684,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.719
25064,1,6,0.654,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.704
25065,1,7,0.678,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.712
25066,1,8,0.691,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.704
25067,1,9,0.672,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.711
25068,1,10,0.642,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.7
25069,2,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.625
25070,2,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.639
25071,2,2,0.656,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.634
25072,2,3,0.634,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.627
25073,2,4,0.62,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.638
25074,2,5,0.616,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.622
25075,2,6,0.581,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.639
25076,2,7,0.595,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.664
25077,2,8,0.615,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.656
25078,2,9,0.592,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.66
25079,2,10,0.58,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.669
25080,3,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.679
25081,3,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.683
25082,3,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.667
25083,3,3,0.728,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.701
25084,3,4,0.712,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.695
25085,3,5,0.658,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.687
25086,3,6,0.634,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.686
25087,3,7,0.658,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.702
25088,3,8,0.651,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.681
25089,3,9,0.66,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.703
25090,3,10,0.644,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.678
25091,4,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.605
25092,4,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.619
25093,4,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.611
25094,4,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.607
25095,4,4,0.649,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.634
25096,4,5,0.628,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.631
25097,4,6,0.591,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.634
25098,4,7,0.571,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.626
25099,4,8,0.574,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.645
25100,4,9,0.593,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.636
25101,4,10,0.575,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.629
25102,5,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.692
25103,5,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.693
25104,5,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.687
25105,5,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.697
25106,5,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.684
25107,5,5,0.727,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.712
25108,5,6,0.68,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.714
25109,5,7,0.675,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.705
25110,5,8,0.674,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.703
25111,5,9,0.67,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.708
25112,5,10,0.645,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.706
25113,6,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.621
25114,6,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.644
25115,6,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.626
25116,6,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.65
25117,6,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.666
25118,6,5,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.66
25119,6,6,0.712,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.705
25120,6,7,0.688,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.686
25121,6,8,0.687,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.687
25122,6,9,0.684,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.698
25123,6,10,0.688,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.701
25124,7,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.591
25125,7,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.604
25126,7,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.579
25127,7,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.589
25128,7,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.598
25129,7,5,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.57
25130,7,6,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.608
25131,7,7,0.668,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.639
25132,7,8,0.652,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.617
25133,7,9,0.664,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.639
25134,7,10,0.666,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.652
25135,8,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.738
25136,8,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.771
25137,8,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.772
25138,8,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.775
25139,8,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.771
25140,8,5,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.78
25141,8,6,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.766
25142,8,7,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.793
25143,8,8,0.808,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.796
25144,8,9,0.807,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.799
25145,8,10,0.789,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.783
25146,9,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.598
25147,9,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.6
25148,9,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.593
25149,9,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.58
25150,9,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.605
25151,9,5,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.601
25152,9,6,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.608
25153,9,7,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.62
25154,9,8,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.601
25155,9,9,0.64,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.642
25156,9,10,0.592,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.638
25157,10,0,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.679
25158,10,1,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.714
25159,10,2,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.71
25160,10,3,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.688
25161,10,4,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.683
25162,10,5,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.698
25163,10,6,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.701
25164,10,7,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.714
25165,10,8,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.699
25166,10,9,0.1,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.708
25167,10,10,0.766,si,1693991968.2204595,si,True,1000.0,0.0001,512,0.732
25168,0,0,0.8375,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.8321
25169,0,1,0.824,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.8256
25170,0,2,0.6637,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7158
25171,0,3,0.7161,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7525
25172,0,4,0.6302,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.6902
25173,0,5,0.6796,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7298
25174,0,6,0.6922,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7532
25175,0,7,0.703,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7708
25176,0,8,0.7087,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7704
25177,0,9,0.6973,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7656
25178,0,10,0.6951,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.7646
25179,1,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.632
25180,1,1,0.693,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.686
25181,1,2,0.522,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.593
25182,1,3,0.518,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.622
25183,1,4,0.478,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.567
25184,1,5,0.507,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.6
25185,1,6,0.518,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.647
25186,1,7,0.514,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.645
25187,1,8,0.545,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.658
25188,1,9,0.49,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.64
25189,1,10,0.509,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.663
25190,2,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.572
25191,2,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.566
25192,2,2,0.613,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.582
25193,2,3,0.597,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.59
25194,2,4,0.522,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.569
25195,2,5,0.529,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.585
25196,2,6,0.542,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.588
25197,2,7,0.516,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.595
25198,2,8,0.539,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.602
25199,2,9,0.523,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.596
25200,2,10,0.517,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.605
25201,3,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.584
25202,3,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.588
25203,3,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.527
25204,3,3,0.647,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.619
25205,3,4,0.552,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.577
25206,3,5,0.578,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.565
25207,3,6,0.573,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.569
25208,3,7,0.565,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.599
25209,3,8,0.586,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.619
25210,3,9,0.582,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.607
25211,3,10,0.512,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.607
25212,4,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.556
25213,4,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.556
25214,4,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.521
25215,4,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.561
25216,4,4,0.608,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.574
25217,4,5,0.577,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.56
25218,4,6,0.542,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.577
25219,4,7,0.559,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.568
25220,4,8,0.556,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.571
25221,4,9,0.533,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.575
25222,4,10,0.482,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.585
25223,5,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.595
25224,5,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.616
25225,5,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.58
25226,5,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.591
25227,5,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.601
25228,5,5,0.701,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.665
25229,5,6,0.664,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.653
25230,5,7,0.646,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.616
25231,5,8,0.645,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.641
25232,5,9,0.609,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.636
25233,5,10,0.599,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.645
25234,6,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.562
25235,6,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.574
25236,6,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.526
25237,6,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.556
25238,6,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.54
25239,6,5,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.56
25240,6,6,0.687,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.64
25241,6,7,0.666,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.618
25242,6,8,0.639,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.601
25243,6,9,0.622,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.604
25244,6,10,0.547,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.627
25245,7,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.541
25246,7,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.544
25247,7,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.499
25248,7,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.526
25249,7,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.481
25250,7,5,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.505
25251,7,6,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.537
25252,7,7,0.628,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.586
25253,7,8,0.623,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.582
25254,7,9,0.617,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.586
25255,7,10,0.568,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.596
25256,8,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.694
25257,8,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.726
25258,8,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.653
25259,8,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.678
25260,8,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.659
25261,8,5,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.708
25262,8,6,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.727
25263,8,7,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.741
25264,8,8,0.773,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.758
25265,8,9,0.75,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.751
25266,8,10,0.709,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.754
25267,9,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.532
25268,9,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.554
25269,9,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.513
25270,9,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.525
25271,9,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.517
25272,9,5,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.542
25273,9,6,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.558
25274,9,7,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.59
25275,9,8,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.584
25276,9,9,0.646,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.608
25277,9,10,0.61,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.602
25278,10,0,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.622
25279,10,1,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.637
25280,10,2,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.591
25281,10,3,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.595
25282,10,4,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.61
25283,10,5,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.64
25284,10,6,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.646
25285,10,7,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.664
25286,10,8,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.681
25287,10,9,0.1,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.662
25288,10,10,0.703,si,1693992057.8758554,si,True,1000.0,0.0001,256,0.692
25289,0,0,0.827,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.8255
25290,0,1,0.8181,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.8176
25291,0,2,0.3988,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6076
25292,0,3,0.5564,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6726
25293,0,4,0.5912,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6699
25294,0,5,0.6072,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6767
25295,0,6,0.5974,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6746
25296,0,7,0.5927,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6731
25297,0,8,0.5747,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6728
25298,0,9,0.5247,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6657
25299,0,10,0.5359,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6583
25300,1,0,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.587
25301,1,1,0.661,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.644
25302,1,2,0.348,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.486
25303,1,3,0.462,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.54
25304,1,4,0.397,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.555
25305,1,5,0.453,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.578
25306,1,6,0.501,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.591
25307,1,7,0.517,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.585
25308,1,8,0.502,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.6
25309,1,9,0.478,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.585
25310,1,10,0.464,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.585
25311,2,0,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.463
25312,2,1,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.493
25313,2,2,0.567,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.555
25314,2,3,0.511,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.556
25315,2,4,0.439,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.557
25316,2,5,0.446,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.547
25317,2,6,0.441,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.555
25318,2,7,0.417,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.577
25319,2,8,0.43,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.569
25320,2,9,0.432,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.582
25321,2,10,0.424,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.57
25322,3,0,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.54
25323,3,1,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.552
25324,3,2,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.461
25325,3,3,0.56,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.555
25326,3,4,0.44,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.556
25327,3,5,0.453,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.546
25328,3,6,0.455,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.531
25329,3,7,0.466,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.54
25330,3,8,0.467,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.549
25331,3,9,0.441,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.535
25332,3,10,0.453,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.533
25333,4,0,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.483
25334,4,1,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.487
25335,4,2,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.441
25336,4,3,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.488
25337,4,4,0.558,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.548
25338,4,5,0.528,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.522
25339,4,6,0.495,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.532
25340,4,7,0.486,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.531
25341,4,8,0.51,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.542
25342,4,9,0.488,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.546
25343,4,10,0.492,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.541
25344,5,0,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.52
25345,5,1,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.57
25346,5,2,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.491
25347,5,3,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.526
25348,5,4,0.1,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.554
25349,5,5,0.639,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.617
25350,5,6,0.608,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.611
25351,5,7,0.597,si,1693993953.9069824,si,True,1000.0,0.0001,128,0.601
