index,task,phase,cl_result,run,tstamp,algorithm,manager,ewc_lambda,dense_size,ridge_result
5487,3,9,0.621,ewc,1693555905.309245,ewc,True,1.0,512,0.761
5488,3,10,0.569,ewc,1693555905.309245,ewc,True,1.0,512,0.743
5489,4,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.686
5490,4,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.758
5491,4,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.781
5492,4,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.786
5493,4,4,0.888,ewc,1693555905.309245,ewc,True,1.0,512,0.882
5494,4,5,0.814,ewc,1693555905.309245,ewc,True,1.0,512,0.841
5495,4,6,0.768,ewc,1693555905.309245,ewc,True,1.0,512,0.831
5496,4,7,0.744,ewc,1693555905.309245,ewc,True,1.0,512,0.827
5497,4,8,0.74,ewc,1693555905.309245,ewc,True,1.0,512,0.836
5498,4,9,0.717,ewc,1693555905.309245,ewc,True,1.0,512,0.816
5499,4,10,0.669,ewc,1693555905.309245,ewc,True,1.0,512,0.818
5500,5,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.677
5501,5,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.748
5502,5,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.776
5503,5,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.776
5504,5,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.783
5505,5,5,0.889,ewc,1693555905.309245,ewc,True,1.0,512,0.891
5506,5,6,0.848,ewc,1693555905.309245,ewc,True,1.0,512,0.86
5507,5,7,0.787,ewc,1693555905.309245,ewc,True,1.0,512,0.854
5508,5,8,0.807,ewc,1693555905.309245,ewc,True,1.0,512,0.848
5509,5,9,0.737,ewc,1693555905.309245,ewc,True,1.0,512,0.83
5510,5,10,0.708,ewc,1693555905.309245,ewc,True,1.0,512,0.82
5511,6,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.62
5512,6,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.67
5513,6,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.652
5514,6,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.667
5515,6,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.703
5516,6,5,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.682
5517,6,6,0.797,ewc,1693555905.309245,ewc,True,1.0,512,0.81
5518,6,7,0.718,ewc,1693555905.309245,ewc,True,1.0,512,0.78
5519,6,8,0.695,ewc,1693555905.309245,ewc,True,1.0,512,0.767
5520,6,9,0.658,ewc,1693555905.309245,ewc,True,1.0,512,0.764
5521,6,10,0.626,ewc,1693555905.309245,ewc,True,1.0,512,0.745
5522,7,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.573
5523,7,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.616
5524,7,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.66
5525,7,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.648
5526,7,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.66
5527,7,5,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.665
5528,7,6,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.689
5529,7,7,0.778,ewc,1693555905.309245,ewc,True,1.0,512,0.766
5530,7,8,0.68,ewc,1693555905.309245,ewc,True,1.0,512,0.735
5531,7,9,0.68,ewc,1693555905.309245,ewc,True,1.0,512,0.734
5532,7,10,0.636,ewc,1693555905.309245,ewc,True,1.0,512,0.753
5533,8,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.709
5534,8,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.744
5535,8,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.759
5536,8,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.779
5537,8,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.788
5538,8,5,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.782
5539,8,6,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.8
5540,8,7,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.806
5541,8,8,0.875,ewc,1693555905.309245,ewc,True,1.0,512,0.874
5542,8,9,0.804,ewc,1693555905.309245,ewc,True,1.0,512,0.841
5543,8,10,0.777,ewc,1693555905.309245,ewc,True,1.0,512,0.845
5544,9,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.618
5545,9,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.682
5546,9,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.712
5547,9,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.703
5548,9,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.711
5549,9,5,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.74
5550,9,6,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.735
5551,9,7,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.773
5552,9,8,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.761
5553,9,9,0.835,ewc,1693555905.309245,ewc,True,1.0,512,0.832
5554,9,10,0.803,ewc,1693555905.309245,ewc,True,1.0,512,0.826
5555,10,0,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.569
5556,10,1,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.634
5557,10,2,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.658
5558,10,3,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.673
5559,10,4,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.69
5560,10,5,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.698
5561,10,6,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.687
5562,10,7,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.687
5563,10,8,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.708
5564,10,9,0.1,ewc,1693555905.309245,ewc,True,1.0,512,0.718
5565,10,10,0.805,ewc,1693555905.309245,ewc,True,1.0,512,0.806
5566,0,0,0.8441,ewc,1693555913.3859007,ewc,True,1.0,256,0.8401
5567,0,1,0.7282,ewc,1693555913.3859007,ewc,True,1.0,256,0.7712
5568,0,2,0.6264,ewc,1693555913.3859007,ewc,True,1.0,256,0.7461
5569,0,3,0.5568,ewc,1693555913.3859007,ewc,True,1.0,256,0.7124
5570,0,4,0.5718,ewc,1693555913.3859007,ewc,True,1.0,256,0.7237
5571,0,5,0.5231,ewc,1693555913.3859007,ewc,True,1.0,256,0.7078
5572,0,6,0.4927,ewc,1693555913.3859007,ewc,True,1.0,256,0.6859
5573,0,7,0.4319,ewc,1693555913.3859007,ewc,True,1.0,256,0.674
5574,0,8,0.4268,ewc,1693555913.3859007,ewc,True,1.0,256,0.6871
5575,0,9,0.4117,ewc,1693555913.3859007,ewc,True,1.0,256,0.6694
5576,0,10,0.4256,ewc,1693555913.3859007,ewc,True,1.0,256,0.6596
5577,1,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.682
5578,1,1,0.877,ewc,1693555913.3859007,ewc,True,1.0,256,0.882
5579,1,2,0.808,ewc,1693555913.3859007,ewc,True,1.0,256,0.825
5580,1,3,0.697,ewc,1693555913.3859007,ewc,True,1.0,256,0.823
5581,1,4,0.648,ewc,1693555913.3859007,ewc,True,1.0,256,0.812
5582,1,5,0.67,ewc,1693555913.3859007,ewc,True,1.0,256,0.808
5583,1,6,0.569,ewc,1693555913.3859007,ewc,True,1.0,256,0.797
5584,1,7,0.571,ewc,1693555913.3859007,ewc,True,1.0,256,0.789
5585,1,8,0.532,ewc,1693555913.3859007,ewc,True,1.0,256,0.803
5586,1,9,0.537,ewc,1693555913.3859007,ewc,True,1.0,256,0.802
5587,1,10,0.543,ewc,1693555913.3859007,ewc,True,1.0,256,0.798
5588,2,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.607
5589,2,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.63
5590,2,2,0.809,ewc,1693555913.3859007,ewc,True,1.0,256,0.799
5591,2,3,0.684,ewc,1693555913.3859007,ewc,True,1.0,256,0.74
5592,2,4,0.644,ewc,1693555913.3859007,ewc,True,1.0,256,0.742
5593,2,5,0.605,ewc,1693555913.3859007,ewc,True,1.0,256,0.736
5594,2,6,0.579,ewc,1693555913.3859007,ewc,True,1.0,256,0.702
5595,2,7,0.544,ewc,1693555913.3859007,ewc,True,1.0,256,0.722
5596,2,8,0.452,ewc,1693555913.3859007,ewc,True,1.0,256,0.679
5597,2,9,0.493,ewc,1693555913.3859007,ewc,True,1.0,256,0.705
5598,2,10,0.507,ewc,1693555913.3859007,ewc,True,1.0,256,0.682
5599,3,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.588
5600,3,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.617
5601,3,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.67
5602,3,3,0.844,ewc,1693555913.3859007,ewc,True,1.0,256,0.853
5603,3,4,0.758,ewc,1693555913.3859007,ewc,True,1.0,256,0.8
5604,3,5,0.692,ewc,1693555913.3859007,ewc,True,1.0,256,0.757
5605,3,6,0.602,ewc,1693555913.3859007,ewc,True,1.0,256,0.745
5606,3,7,0.56,ewc,1693555913.3859007,ewc,True,1.0,256,0.744
5607,3,8,0.537,ewc,1693555913.3859007,ewc,True,1.0,256,0.73
5608,3,9,0.508,ewc,1693555913.3859007,ewc,True,1.0,256,0.726
5609,3,10,0.545,ewc,1693555913.3859007,ewc,True,1.0,256,0.732
5610,4,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.686
5611,4,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.707
5612,4,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.749
5613,4,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.762
5614,4,4,0.888,ewc,1693555913.3859007,ewc,True,1.0,256,0.894
5615,4,5,0.802,ewc,1693555913.3859007,ewc,True,1.0,256,0.862
5616,4,6,0.747,ewc,1693555913.3859007,ewc,True,1.0,256,0.834
5617,4,7,0.714,ewc,1693555913.3859007,ewc,True,1.0,256,0.824
5618,4,8,0.593,ewc,1693555913.3859007,ewc,True,1.0,256,0.806
5619,4,9,0.582,ewc,1693555913.3859007,ewc,True,1.0,256,0.811
5620,4,10,0.583,ewc,1693555913.3859007,ewc,True,1.0,256,0.804
5621,5,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.633
5622,5,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.725
5623,5,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.741
5624,5,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.733
5625,5,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.765
5626,5,5,0.885,ewc,1693555913.3859007,ewc,True,1.0,256,0.879
5627,5,6,0.771,ewc,1693555913.3859007,ewc,True,1.0,256,0.837
5628,5,7,0.726,ewc,1693555913.3859007,ewc,True,1.0,256,0.81
5629,5,8,0.703,ewc,1693555913.3859007,ewc,True,1.0,256,0.806
5630,5,9,0.681,ewc,1693555913.3859007,ewc,True,1.0,256,0.83
5631,5,10,0.673,ewc,1693555913.3859007,ewc,True,1.0,256,0.798
5632,6,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.578
5633,6,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.619
5634,6,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.656
5635,6,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.632
5636,6,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.652
5637,6,5,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.648
5638,6,6,0.798,ewc,1693555913.3859007,ewc,True,1.0,256,0.81
5639,6,7,0.712,ewc,1693555913.3859007,ewc,True,1.0,256,0.754
5640,6,8,0.621,ewc,1693555913.3859007,ewc,True,1.0,256,0.735
5641,6,9,0.626,ewc,1693555913.3859007,ewc,True,1.0,256,0.736
5642,6,10,0.619,ewc,1693555913.3859007,ewc,True,1.0,256,0.713
5643,7,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.546
5644,7,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.583
5645,7,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.609
5646,7,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.648
5647,7,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.643
5648,7,5,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.651
5649,7,6,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.648
5650,7,7,0.77,ewc,1693555913.3859007,ewc,True,1.0,256,0.78
5651,7,8,0.657,ewc,1693555913.3859007,ewc,True,1.0,256,0.735
5652,7,9,0.664,ewc,1693555913.3859007,ewc,True,1.0,256,0.713
5653,7,10,0.611,ewc,1693555913.3859007,ewc,True,1.0,256,0.713
5654,8,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.676
5655,8,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.772
5656,8,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.756
5657,8,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.778
5658,8,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.768
5659,8,5,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.786
5660,8,6,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.786
5661,8,7,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.794
5662,8,8,0.882,ewc,1693555913.3859007,ewc,True,1.0,256,0.88
5663,8,9,0.799,ewc,1693555913.3859007,ewc,True,1.0,256,0.861
5664,8,10,0.733,ewc,1693555913.3859007,ewc,True,1.0,256,0.856
5665,9,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.596
5666,9,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.649
5667,9,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.698
5668,9,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.695
5669,9,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.702
5670,9,5,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.715
5671,9,6,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.737
5672,9,7,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.768
5673,9,8,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.758
5674,9,9,0.837,ewc,1693555913.3859007,ewc,True,1.0,256,0.846
5675,9,10,0.767,ewc,1693555913.3859007,ewc,True,1.0,256,0.813
5676,10,0,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.541
5677,10,1,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.578
5678,10,2,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.632
5679,10,3,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.662
5680,10,4,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.656
5681,10,5,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.653
5682,10,6,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.659
5683,10,7,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.675
5684,10,8,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.692
5685,10,9,0.1,ewc,1693555913.3859007,ewc,True,1.0,256,0.699
5686,10,10,0.805,ewc,1693555913.3859007,ewc,True,1.0,256,0.808
5687,0,0,0.833,ewc,1693555914.941406,ewc,True,1.0,128,0.8315
5688,0,1,0.6304,ewc,1693555914.941406,ewc,True,1.0,128,0.72
5689,0,2,0.5466,ewc,1693555914.941406,ewc,True,1.0,128,0.6975
5690,0,3,0.4382,ewc,1693555914.941406,ewc,True,1.0,128,0.6491
5691,0,4,0.4461,ewc,1693555914.941406,ewc,True,1.0,128,0.6574
5692,0,5,0.3838,ewc,1693555914.941406,ewc,True,1.0,128,0.6561
5693,0,6,0.4072,ewc,1693555914.941406,ewc,True,1.0,128,0.6359
5694,0,7,0.4364,ewc,1693555914.941406,ewc,True,1.0,128,0.6274
5695,0,8,0.4402,ewc,1693555914.941406,ewc,True,1.0,128,0.6411
5696,0,9,0.4049,ewc,1693555914.941406,ewc,True,1.0,128,0.6343
5697,0,10,0.3966,ewc,1693555914.941406,ewc,True,1.0,128,0.6215
5698,1,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.614
5699,1,1,0.86,ewc,1693555914.941406,ewc,True,1.0,128,0.863
5700,1,2,0.774,ewc,1693555914.941406,ewc,True,1.0,128,0.815
5701,1,3,0.615,ewc,1693555914.941406,ewc,True,1.0,128,0.738
5702,1,4,0.562,ewc,1693555914.941406,ewc,True,1.0,128,0.757
5703,1,5,0.529,ewc,1693555914.941406,ewc,True,1.0,128,0.764
5704,1,6,0.531,ewc,1693555914.941406,ewc,True,1.0,128,0.754
5705,1,7,0.537,ewc,1693555914.941406,ewc,True,1.0,128,0.76
5706,1,8,0.542,ewc,1693555914.941406,ewc,True,1.0,128,0.758
5707,1,9,0.459,ewc,1693555914.941406,ewc,True,1.0,128,0.742
5708,1,10,0.451,ewc,1693555914.941406,ewc,True,1.0,128,0.757
5709,2,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.528
5710,2,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.602
5711,2,2,0.806,ewc,1693555914.941406,ewc,True,1.0,128,0.793
5712,2,3,0.622,ewc,1693555914.941406,ewc,True,1.0,128,0.718
5713,2,4,0.594,ewc,1693555914.941406,ewc,True,1.0,128,0.7
5714,2,5,0.53,ewc,1693555914.941406,ewc,True,1.0,128,0.72
5715,2,6,0.481,ewc,1693555914.941406,ewc,True,1.0,128,0.682
5716,2,7,0.476,ewc,1693555914.941406,ewc,True,1.0,128,0.7
5717,2,8,0.44,ewc,1693555914.941406,ewc,True,1.0,128,0.66
5718,2,9,0.364,ewc,1693555914.941406,ewc,True,1.0,128,0.67
5719,2,10,0.375,ewc,1693555914.941406,ewc,True,1.0,128,0.655
5720,3,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.499
5721,3,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.587
5722,3,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.613
5723,3,3,0.838,ewc,1693555914.941406,ewc,True,1.0,128,0.837
5724,3,4,0.711,ewc,1693555914.941406,ewc,True,1.0,128,0.751
5725,3,5,0.585,ewc,1693555914.941406,ewc,True,1.0,128,0.721
5726,3,6,0.53,ewc,1693555914.941406,ewc,True,1.0,128,0.682
5727,3,7,0.471,ewc,1693555914.941406,ewc,True,1.0,128,0.68
5728,3,8,0.515,ewc,1693555914.941406,ewc,True,1.0,128,0.691
5729,3,9,0.471,ewc,1693555914.941406,ewc,True,1.0,128,0.683
5730,3,10,0.379,ewc,1693555914.941406,ewc,True,1.0,128,0.663
5731,4,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.582
5732,4,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.671
5733,4,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.7
5734,4,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.721
5735,4,4,0.869,ewc,1693555914.941406,ewc,True,1.0,128,0.871
5736,4,5,0.774,ewc,1693555914.941406,ewc,True,1.0,128,0.829
5737,4,6,0.692,ewc,1693555914.941406,ewc,True,1.0,128,0.807
5738,4,7,0.642,ewc,1693555914.941406,ewc,True,1.0,128,0.789
5739,4,8,0.596,ewc,1693555914.941406,ewc,True,1.0,128,0.777
5740,4,9,0.532,ewc,1693555914.941406,ewc,True,1.0,128,0.772
5741,4,10,0.462,ewc,1693555914.941406,ewc,True,1.0,128,0.754
5742,5,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.555
5743,5,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.661
5744,5,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.677
5745,5,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.656
5746,5,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.687
5747,5,5,0.864,ewc,1693555914.941406,ewc,True,1.0,128,0.863
5748,5,6,0.739,ewc,1693555914.941406,ewc,True,1.0,128,0.789
5749,5,7,0.659,ewc,1693555914.941406,ewc,True,1.0,128,0.753
5750,5,8,0.623,ewc,1693555914.941406,ewc,True,1.0,128,0.742
5751,5,9,0.634,ewc,1693555914.941406,ewc,True,1.0,128,0.778
5752,5,10,0.53,ewc,1693555914.941406,ewc,True,1.0,128,0.763
5753,6,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.535
5754,6,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.584
5755,6,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.581
5756,6,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.607
5757,6,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.618
5758,6,5,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.646
5759,6,6,0.817,ewc,1693555914.941406,ewc,True,1.0,128,0.817
5760,6,7,0.66,ewc,1693555914.941406,ewc,True,1.0,128,0.749
5761,6,8,0.611,ewc,1693555914.941406,ewc,True,1.0,128,0.754
5762,6,9,0.57,ewc,1693555914.941406,ewc,True,1.0,128,0.734
5763,6,10,0.526,ewc,1693555914.941406,ewc,True,1.0,128,0.722
5764,7,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.502
5765,7,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.504
5766,7,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.568
5767,7,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.556
5768,7,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.591
5769,7,5,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.59
5770,7,6,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.586
5771,7,7,0.783,ewc,1693555914.941406,ewc,True,1.0,128,0.771
5772,7,8,0.627,ewc,1693555914.941406,ewc,True,1.0,128,0.707
5773,7,9,0.599,ewc,1693555914.941406,ewc,True,1.0,128,0.666
5774,7,10,0.447,ewc,1693555914.941406,ewc,True,1.0,128,0.664
5775,8,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.577
5776,8,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.714
5777,8,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.725
5778,8,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.715
5779,8,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.714
5780,8,5,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.761
5781,8,6,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.751
5782,8,7,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.775
5783,8,8,0.888,ewc,1693555914.941406,ewc,True,1.0,128,0.892
5784,8,9,0.755,ewc,1693555914.941406,ewc,True,1.0,128,0.83
5785,8,10,0.733,ewc,1693555914.941406,ewc,True,1.0,128,0.827
5786,9,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.513
5787,9,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.577
5788,9,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.606
5789,9,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.63
5790,9,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.608
5791,9,5,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.625
5792,9,6,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.682
5793,9,7,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.681
5794,9,8,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.655
5795,9,9,0.829,ewc,1693555914.941406,ewc,True,1.0,128,0.822
5796,9,10,0.733,ewc,1693555914.941406,ewc,True,1.0,128,0.777
5797,10,0,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.474
5798,10,1,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.566
5799,10,2,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.601
5800,10,3,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.596
5801,10,4,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.618
5802,10,5,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.616
5803,10,6,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.612
5804,10,7,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.628
5805,10,8,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.647
5806,10,9,0.1,ewc,1693555914.941406,ewc,True,1.0,128,0.635
5807,10,10,0.812,ewc,1693555914.941406,ewc,True,1.0,128,0.807
5808,0,0,0.8366,ewc,1693555927.442491,ewc,True,10.0,512,0.8304
5809,0,1,0.7547,ewc,1693555927.442491,ewc,True,10.0,512,0.7899
5810,0,2,0.6942,ewc,1693555927.442491,ewc,True,10.0,512,0.7683
5811,0,3,0.5395,ewc,1693555927.442491,ewc,True,10.0,512,0.7453
5812,0,4,0.646,ewc,1693555927.442491,ewc,True,10.0,512,0.758
5813,0,5,0.6234,ewc,1693555927.442491,ewc,True,10.0,512,0.7519
5814,0,6,0.596,ewc,1693555927.442491,ewc,True,10.0,512,0.7405
5815,0,7,0.5579,ewc,1693555927.442491,ewc,True,10.0,512,0.7306
5816,0,8,0.5805,ewc,1693555927.442491,ewc,True,10.0,512,0.7374
5817,0,9,0.5632,ewc,1693555927.442491,ewc,True,10.0,512,0.7258
5818,0,10,0.5575,ewc,1693555927.442491,ewc,True,10.0,512,0.7262
5819,1,0,0.1,ewc,1693555927.442491,ewc,True,10.0,512,0.748
5820,1,1,0.876,ewc,1693555927.442491,ewc,True,10.0,512,0.878
5821,1,2,0.828,ewc,1693555927.442491,ewc,True,10.0,512,0.847
5822,1,3,0.742,ewc,1693555927.442491,ewc,True,10.0,512,0.836
5823,1,4,0.745,ewc,1693555927.442491,ewc,True,10.0,512,0.836
5824,1,5,0.747,ewc,1693555927.442491,ewc,True,10.0,512,0.847
5825,1,6,0.72,ewc,1693555927.442491,ewc,True,10.0,512,0.833
5826,1,7,0.674,ewc,1693555927.442491,ewc,True,10.0,512,0.825
5827,1,8,0.72,ewc,1693555927.442491,ewc,True,10.0,512,0.831
5828,1,9,0.671,ewc,1693555927.442491,ewc,True,10.0,512,0.819
5829,1,10,0.654,ewc,1693555927.442491,ewc,True,10.0,512,0.84
5830,2,0,0.1,ewc,1693555927.442491,ewc,True,10.0,512,0.643
5831,2,1,0.1,ewc,1693555927.442491,ewc,True,10.0,512,0.67
5832,2,2,0.808,ewc,1693555927.442491,ewc,True,10.0,512,0.803
5833,2,3,0.707,ewc,1693555927.442491,ewc,True,10.0,512,0.763
5834,2,4,0.698,ewc,1693555927.442491,ewc,True,10.0,512,0.754
5835,2,5,0.68,ewc,1693555927.442491,ewc,True,10.0,512,0.756
5836,2,6,0.651,ewc,1693555927.442491,ewc,True,10.0,512,0.749
5837,2,7,0.647,ewc,1693555927.442491,ewc,True,10.0,512,0.723
5838,2,8,0.647,ewc,1693555927.442491,ewc,True,10.0,512,0.737
5839,2,9,0.62,ewc,1693555927.442491,ewc,True,10.0,512,0.728
