index,task,phase,cl_result,run,tstamp,algorithm,manager,replay_mem_size,dense_size,ridge_result
1535,7,6,0.1,replay,1695892478.2978115,replay,True,50000,128,0.665
1536,7,7,0.795,replay,1695892478.2978115,replay,True,50000,128,0.784
1537,7,8,0.756,replay,1695892478.2978115,replay,True,50000,128,0.75
1538,7,9,0.765,replay,1695892478.2978115,replay,True,50000,128,0.76
1539,7,10,0.759,replay,1695892478.2978115,replay,True,50000,128,0.752
1540,8,0,0.1,replay,1695892478.2978115,replay,True,50000,128,0.594
1541,8,1,0.1,replay,1695892478.2978115,replay,True,50000,128,0.717
1542,8,2,0.1,replay,1695892478.2978115,replay,True,50000,128,0.738
1543,8,3,0.1,replay,1695892478.2978115,replay,True,50000,128,0.776
1544,8,4,0.1,replay,1695892478.2978115,replay,True,50000,128,0.803
1545,8,5,0.1,replay,1695892478.2978115,replay,True,50000,128,0.812
1546,8,6,0.1,replay,1695892478.2978115,replay,True,50000,128,0.81
1547,8,7,0.1,replay,1695892478.2978115,replay,True,50000,128,0.817
1548,8,8,0.894,replay,1695892478.2978115,replay,True,50000,128,0.894
1549,8,9,0.883,replay,1695892478.2978115,replay,True,50000,128,0.878
1550,8,10,0.878,replay,1695892478.2978115,replay,True,50000,128,0.868
1551,9,0,0.1,replay,1695892478.2978115,replay,True,50000,128,0.534
1552,9,1,0.1,replay,1695892478.2978115,replay,True,50000,128,0.621
1553,9,2,0.1,replay,1695892478.2978115,replay,True,50000,128,0.662
1554,9,3,0.1,replay,1695892478.2978115,replay,True,50000,128,0.688
1555,9,4,0.1,replay,1695892478.2978115,replay,True,50000,128,0.7
1556,9,5,0.1,replay,1695892478.2978115,replay,True,50000,128,0.712
1557,9,6,0.1,replay,1695892478.2978115,replay,True,50000,128,0.751
1558,9,7,0.1,replay,1695892478.2978115,replay,True,50000,128,0.76
1559,9,8,0.1,replay,1695892478.2978115,replay,True,50000,128,0.746
1560,9,9,0.839,replay,1695892478.2978115,replay,True,50000,128,0.824
1561,9,10,0.821,replay,1695892478.2978115,replay,True,50000,128,0.824
1562,10,0,0.1,replay,1695892478.2978115,replay,True,50000,128,0.493
1563,10,1,0.1,replay,1695892478.2978115,replay,True,50000,128,0.554
1564,10,2,0.1,replay,1695892478.2978115,replay,True,50000,128,0.603
1565,10,3,0.1,replay,1695892478.2978115,replay,True,50000,128,0.627
1566,10,4,0.1,replay,1695892478.2978115,replay,True,50000,128,0.656
1567,10,5,0.1,replay,1695892478.2978115,replay,True,50000,128,0.65
1568,10,6,0.1,replay,1695892478.2978115,replay,True,50000,128,0.671
1569,10,7,0.1,replay,1695892478.2978115,replay,True,50000,128,0.683
1570,10,8,0.1,replay,1695892478.2978115,replay,True,50000,128,0.689
1571,10,9,0.1,replay,1695892478.2978115,replay,True,50000,128,0.673
1572,10,10,0.795,replay,1695892478.2978115,replay,True,50000,128,0.801
1573,0,0,0.833,replay,1695893066.3929021,replay,True,60000,128,0.8318
1574,0,1,0.8243,replay,1695893066.3929021,replay,True,60000,128,0.8226
1575,0,2,0.8235,replay,1695893066.3929021,replay,True,60000,128,0.8161
1576,0,3,0.8204,replay,1695893066.3929021,replay,True,60000,128,0.8133
1577,0,4,0.818,replay,1695893066.3929021,replay,True,60000,128,0.8089
1578,0,5,0.8094,replay,1695893066.3929021,replay,True,60000,128,0.8023
1579,0,6,0.7965,replay,1695893066.3929021,replay,True,60000,128,0.7997
1580,0,7,0.7934,replay,1695893066.3929021,replay,True,60000,128,0.7966
1581,0,8,0.7881,replay,1695893066.3929021,replay,True,60000,128,0.7911
1582,0,9,0.7905,replay,1695893066.3929021,replay,True,60000,128,0.789
1583,0,10,0.775,replay,1695893066.3929021,replay,True,60000,128,0.7801
1584,1,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.642
1585,1,1,0.876,replay,1695893066.3929021,replay,True,60000,128,0.869
1586,1,2,0.835,replay,1695893066.3929021,replay,True,60000,128,0.838
1587,1,3,0.858,replay,1695893066.3929021,replay,True,60000,128,0.853
1588,1,4,0.853,replay,1695893066.3929021,replay,True,60000,128,0.853
1589,1,5,0.864,replay,1695893066.3929021,replay,True,60000,128,0.856
1590,1,6,0.854,replay,1695893066.3929021,replay,True,60000,128,0.862
1591,1,7,0.86,replay,1695893066.3929021,replay,True,60000,128,0.877
1592,1,8,0.866,replay,1695893066.3929021,replay,True,60000,128,0.864
1593,1,9,0.854,replay,1695893066.3929021,replay,True,60000,128,0.868
1594,1,10,0.866,replay,1695893066.3929021,replay,True,60000,128,0.87
1595,2,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.559
1596,2,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.61
1597,2,2,0.792,replay,1695893066.3929021,replay,True,60000,128,0.781
1598,2,3,0.762,replay,1695893066.3929021,replay,True,60000,128,0.769
1599,2,4,0.767,replay,1695893066.3929021,replay,True,60000,128,0.757
1600,2,5,0.77,replay,1695893066.3929021,replay,True,60000,128,0.779
1601,2,6,0.752,replay,1695893066.3929021,replay,True,60000,128,0.771
1602,2,7,0.767,replay,1695893066.3929021,replay,True,60000,128,0.771
1603,2,8,0.782,replay,1695893066.3929021,replay,True,60000,128,0.769
1604,2,9,0.777,replay,1695893066.3929021,replay,True,60000,128,0.768
1605,2,10,0.765,replay,1695893066.3929021,replay,True,60000,128,0.76
1606,3,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.514
1607,3,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.588
1608,3,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.631
1609,3,3,0.831,replay,1695893066.3929021,replay,True,60000,128,0.841
1610,3,4,0.819,replay,1695893066.3929021,replay,True,60000,128,0.812
1611,3,5,0.823,replay,1695893066.3929021,replay,True,60000,128,0.809
1612,3,6,0.822,replay,1695893066.3929021,replay,True,60000,128,0.816
1613,3,7,0.813,replay,1695893066.3929021,replay,True,60000,128,0.829
1614,3,8,0.816,replay,1695893066.3929021,replay,True,60000,128,0.817
1615,3,9,0.83,replay,1695893066.3929021,replay,True,60000,128,0.828
1616,3,10,0.818,replay,1695893066.3929021,replay,True,60000,128,0.809
1617,4,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.613
1618,4,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.71
1619,4,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.753
1620,4,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.763
1621,4,4,0.874,replay,1695893066.3929021,replay,True,60000,128,0.876
1622,4,5,0.84,replay,1695893066.3929021,replay,True,60000,128,0.834
1623,4,6,0.851,replay,1695893066.3929021,replay,True,60000,128,0.844
1624,4,7,0.845,replay,1695893066.3929021,replay,True,60000,128,0.855
1625,4,8,0.847,replay,1695893066.3929021,replay,True,60000,128,0.844
1626,4,9,0.85,replay,1695893066.3929021,replay,True,60000,128,0.836
1627,4,10,0.846,replay,1695893066.3929021,replay,True,60000,128,0.84
1628,5,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.605
1629,5,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.694
1630,5,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.739
1631,5,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.742
1632,5,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.756
1633,5,5,0.884,replay,1695893066.3929021,replay,True,60000,128,0.879
1634,5,6,0.864,replay,1695893066.3929021,replay,True,60000,128,0.856
1635,5,7,0.851,replay,1695893066.3929021,replay,True,60000,128,0.853
1636,5,8,0.864,replay,1695893066.3929021,replay,True,60000,128,0.853
1637,5,9,0.869,replay,1695893066.3929021,replay,True,60000,128,0.859
1638,5,10,0.856,replay,1695893066.3929021,replay,True,60000,128,0.848
1639,6,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.557
1640,6,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.613
1641,6,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.637
1642,6,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.666
1643,6,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.686
1644,6,5,0.1,replay,1695893066.3929021,replay,True,60000,128,0.699
1645,6,6,0.805,replay,1695893066.3929021,replay,True,60000,128,0.805
1646,6,7,0.788,replay,1695893066.3929021,replay,True,60000,128,0.789
1647,6,8,0.777,replay,1695893066.3929021,replay,True,60000,128,0.79
1648,6,9,0.783,replay,1695893066.3929021,replay,True,60000,128,0.79
1649,6,10,0.786,replay,1695893066.3929021,replay,True,60000,128,0.786
1650,7,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.518
1651,7,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.542
1652,7,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.615
1653,7,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.615
1654,7,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.638
1655,7,5,0.1,replay,1695893066.3929021,replay,True,60000,128,0.648
1656,7,6,0.1,replay,1695893066.3929021,replay,True,60000,128,0.658
1657,7,7,0.78,replay,1695893066.3929021,replay,True,60000,128,0.765
1658,7,8,0.765,replay,1695893066.3929021,replay,True,60000,128,0.76
1659,7,9,0.769,replay,1695893066.3929021,replay,True,60000,128,0.766
1660,7,10,0.774,replay,1695893066.3929021,replay,True,60000,128,0.757
1661,8,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.58
1662,8,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.703
1663,8,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.738
1664,8,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.759
1665,8,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.775
1666,8,5,0.1,replay,1695893066.3929021,replay,True,60000,128,0.782
1667,8,6,0.1,replay,1695893066.3929021,replay,True,60000,128,0.807
1668,8,7,0.1,replay,1695893066.3929021,replay,True,60000,128,0.815
1669,8,8,0.888,replay,1695893066.3929021,replay,True,60000,128,0.884
1670,8,9,0.871,replay,1695893066.3929021,replay,True,60000,128,0.871
1671,8,10,0.871,replay,1695893066.3929021,replay,True,60000,128,0.857
1672,9,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.564
1673,9,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.633
1674,9,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.673
1675,9,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.71
1676,9,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.727
1677,9,5,0.1,replay,1695893066.3929021,replay,True,60000,128,0.729
1678,9,6,0.1,replay,1695893066.3929021,replay,True,60000,128,0.75
1679,9,7,0.1,replay,1695893066.3929021,replay,True,60000,128,0.765
1680,9,8,0.1,replay,1695893066.3929021,replay,True,60000,128,0.768
1681,9,9,0.842,replay,1695893066.3929021,replay,True,60000,128,0.846
1682,9,10,0.823,replay,1695893066.3929021,replay,True,60000,128,0.805
1683,10,0,0.1,replay,1695893066.3929021,replay,True,60000,128,0.507
1684,10,1,0.1,replay,1695893066.3929021,replay,True,60000,128,0.561
1685,10,2,0.1,replay,1695893066.3929021,replay,True,60000,128,0.604
1686,10,3,0.1,replay,1695893066.3929021,replay,True,60000,128,0.64
1687,10,4,0.1,replay,1695893066.3929021,replay,True,60000,128,0.658
1688,10,5,0.1,replay,1695893066.3929021,replay,True,60000,128,0.643
1689,10,6,0.1,replay,1695893066.3929021,replay,True,60000,128,0.65
1690,10,7,0.1,replay,1695893066.3929021,replay,True,60000,128,0.672
1691,10,8,0.1,replay,1695893066.3929021,replay,True,60000,128,0.681
1692,10,9,0.1,replay,1695893066.3929021,replay,True,60000,128,0.692
1693,10,10,0.8,replay,1695893066.3929021,replay,True,60000,128,0.792
1694,0,0,0.833,replay,1695893193.4236054,replay,True,100000,128,0.8319
1695,0,1,0.8243,replay,1695893193.4236054,replay,True,100000,128,0.8216
1696,0,2,0.8231,replay,1695893193.4236054,replay,True,100000,128,0.8207
1697,0,3,0.8243,replay,1695893193.4236054,replay,True,100000,128,0.8182
1698,0,4,0.8274,replay,1695893193.4236054,replay,True,100000,128,0.8183
1699,0,5,0.8192,replay,1695893193.4236054,replay,True,100000,128,0.8142
1700,0,6,0.8162,replay,1695893193.4236054,replay,True,100000,128,0.8116
1701,0,7,0.8126,replay,1695893193.4236054,replay,True,100000,128,0.8027
1702,0,8,0.8072,replay,1695893193.4236054,replay,True,100000,128,0.8025
1703,0,9,0.8029,replay,1695893193.4236054,replay,True,100000,128,0.7998
1704,0,10,0.7993,replay,1695893193.4236054,replay,True,100000,128,0.7942
1705,1,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.631
1706,1,1,0.876,replay,1695893193.4236054,replay,True,100000,128,0.872
1707,1,2,0.841,replay,1695893193.4236054,replay,True,100000,128,0.825
1708,1,3,0.837,replay,1695893193.4236054,replay,True,100000,128,0.847
1709,1,4,0.85,replay,1695893193.4236054,replay,True,100000,128,0.847
1710,1,5,0.854,replay,1695893193.4236054,replay,True,100000,128,0.86
1711,1,6,0.85,replay,1695893193.4236054,replay,True,100000,128,0.864
1712,1,7,0.85,replay,1695893193.4236054,replay,True,100000,128,0.856
1713,1,8,0.861,replay,1695893193.4236054,replay,True,100000,128,0.858
1714,1,9,0.848,replay,1695893193.4236054,replay,True,100000,128,0.861
1715,1,10,0.858,replay,1695893193.4236054,replay,True,100000,128,0.867
1716,2,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.558
1717,2,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.605
1718,2,2,0.793,replay,1695893193.4236054,replay,True,100000,128,0.795
1719,2,3,0.771,replay,1695893193.4236054,replay,True,100000,128,0.77
1720,2,4,0.761,replay,1695893193.4236054,replay,True,100000,128,0.768
1721,2,5,0.78,replay,1695893193.4236054,replay,True,100000,128,0.769
1722,2,6,0.781,replay,1695893193.4236054,replay,True,100000,128,0.771
1723,2,7,0.792,replay,1695893193.4236054,replay,True,100000,128,0.781
1724,2,8,0.787,replay,1695893193.4236054,replay,True,100000,128,0.785
1725,2,9,0.763,replay,1695893193.4236054,replay,True,100000,128,0.771
1726,2,10,0.777,replay,1695893193.4236054,replay,True,100000,128,0.755
1727,3,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.488
1728,3,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.575
1729,3,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.62
1730,3,3,0.83,replay,1695893193.4236054,replay,True,100000,128,0.832
1731,3,4,0.805,replay,1695893193.4236054,replay,True,100000,128,0.785
1732,3,5,0.796,replay,1695893193.4236054,replay,True,100000,128,0.779
1733,3,6,0.824,replay,1695893193.4236054,replay,True,100000,128,0.81
1734,3,7,0.812,replay,1695893193.4236054,replay,True,100000,128,0.8
1735,3,8,0.817,replay,1695893193.4236054,replay,True,100000,128,0.821
1736,3,9,0.828,replay,1695893193.4236054,replay,True,100000,128,0.816
1737,3,10,0.814,replay,1695893193.4236054,replay,True,100000,128,0.813
1738,4,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.589
1739,4,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.682
1740,4,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.724
1741,4,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.747
1742,4,4,0.862,replay,1695893193.4236054,replay,True,100000,128,0.859
1743,4,5,0.85,replay,1695893193.4236054,replay,True,100000,128,0.853
1744,4,6,0.849,replay,1695893193.4236054,replay,True,100000,128,0.851
1745,4,7,0.86,replay,1695893193.4236054,replay,True,100000,128,0.835
1746,4,8,0.846,replay,1695893193.4236054,replay,True,100000,128,0.832
1747,4,9,0.846,replay,1695893193.4236054,replay,True,100000,128,0.836
1748,4,10,0.846,replay,1695893193.4236054,replay,True,100000,128,0.834
1749,5,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.579
1750,5,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.688
1751,5,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.73
1752,5,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.737
1753,5,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.767
1754,5,5,0.877,replay,1695893193.4236054,replay,True,100000,128,0.865
1755,5,6,0.859,replay,1695893193.4236054,replay,True,100000,128,0.852
1756,5,7,0.853,replay,1695893193.4236054,replay,True,100000,128,0.845
1757,5,8,0.867,replay,1695893193.4236054,replay,True,100000,128,0.861
1758,5,9,0.867,replay,1695893193.4236054,replay,True,100000,128,0.858
1759,5,10,0.857,replay,1695893193.4236054,replay,True,100000,128,0.836
1760,6,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.547
1761,6,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.621
1762,6,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.633
1763,6,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.662
1764,6,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.673
1765,6,5,0.1,replay,1695893193.4236054,replay,True,100000,128,0.689
1766,6,6,0.803,replay,1695893193.4236054,replay,True,100000,128,0.801
1767,6,7,0.794,replay,1695893193.4236054,replay,True,100000,128,0.788
1768,6,8,0.78,replay,1695893193.4236054,replay,True,100000,128,0.781
1769,6,9,0.795,replay,1695893193.4236054,replay,True,100000,128,0.786
1770,6,10,0.781,replay,1695893193.4236054,replay,True,100000,128,0.772
1771,7,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.526
1772,7,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.565
1773,7,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.608
1774,7,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.622
1775,7,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.642
1776,7,5,0.1,replay,1695893193.4236054,replay,True,100000,128,0.676
1777,7,6,0.1,replay,1695893193.4236054,replay,True,100000,128,0.662
1778,7,7,0.787,replay,1695893193.4236054,replay,True,100000,128,0.778
1779,7,8,0.759,replay,1695893193.4236054,replay,True,100000,128,0.758
1780,7,9,0.75,replay,1695893193.4236054,replay,True,100000,128,0.745
1781,7,10,0.756,replay,1695893193.4236054,replay,True,100000,128,0.748
1782,8,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.62
1783,8,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.734
1784,8,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.741
1785,8,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.776
1786,8,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.791
1787,8,5,0.1,replay,1695893193.4236054,replay,True,100000,128,0.793
1788,8,6,0.1,replay,1695893193.4236054,replay,True,100000,128,0.806
1789,8,7,0.1,replay,1695893193.4236054,replay,True,100000,128,0.822
1790,8,8,0.899,replay,1695893193.4236054,replay,True,100000,128,0.899
1791,8,9,0.873,replay,1695893193.4236054,replay,True,100000,128,0.87
1792,8,10,0.875,replay,1695893193.4236054,replay,True,100000,128,0.881
1793,9,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.552
1794,9,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.65
1795,9,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.685
1796,9,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.701
1797,9,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.72
1798,9,5,0.1,replay,1695893193.4236054,replay,True,100000,128,0.727
1799,9,6,0.1,replay,1695893193.4236054,replay,True,100000,128,0.766
1800,9,7,0.1,replay,1695893193.4236054,replay,True,100000,128,0.765
1801,9,8,0.1,replay,1695893193.4236054,replay,True,100000,128,0.758
1802,9,9,0.825,replay,1695893193.4236054,replay,True,100000,128,0.825
1803,9,10,0.816,replay,1695893193.4236054,replay,True,100000,128,0.815
1804,10,0,0.1,replay,1695893193.4236054,replay,True,100000,128,0.479
1805,10,1,0.1,replay,1695893193.4236054,replay,True,100000,128,0.551
1806,10,2,0.1,replay,1695893193.4236054,replay,True,100000,128,0.604
1807,10,3,0.1,replay,1695893193.4236054,replay,True,100000,128,0.606
1808,10,4,0.1,replay,1695893193.4236054,replay,True,100000,128,0.636
1809,10,5,0.1,replay,1695893193.4236054,replay,True,100000,128,0.634
1810,10,6,0.1,replay,1695893193.4236054,replay,True,100000,128,0.66
1811,10,7,0.1,replay,1695893193.4236054,replay,True,100000,128,0.655
1812,10,8,0.1,replay,1695893193.4236054,replay,True,100000,128,0.682
1813,10,9,0.1,replay,1695893193.4236054,replay,True,100000,128,0.693
1814,10,10,0.815,replay,1695893193.4236054,replay,True,100000,128,0.814
