index,task,phase,cl_result,run,tstamp,algorithm,manager,gem_memory_strength,gem_patterns_per_experience,dense_size,ridge_result
293,4,7,0.749,gem,1695878806.0600555,gem,True,1,15000,128,0.768
294,4,8,0.74,gem,1695878806.0600555,gem,True,1,15000,128,0.764
295,4,9,0.736,gem,1695878806.0600555,gem,True,1,15000,128,0.768
296,4,10,0.729,gem,1695878806.0600555,gem,True,1,15000,128,0.767
297,5,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.526
298,5,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.633
299,5,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.672
300,5,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.701
301,5,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.707
302,5,5,0.84,gem,1695878806.0600555,gem,True,1,15000,128,0.85
303,5,6,0.819,gem,1695878806.0600555,gem,True,1,15000,128,0.817
304,5,7,0.789,gem,1695878806.0600555,gem,True,1,15000,128,0.82
305,5,8,0.797,gem,1695878806.0600555,gem,True,1,15000,128,0.825
306,5,9,0.789,gem,1695878806.0600555,gem,True,1,15000,128,0.809
307,5,10,0.773,gem,1695878806.0600555,gem,True,1,15000,128,0.809
308,6,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.455
309,6,1,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.597
310,6,2,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.65
311,6,3,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.668
312,6,4,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.679
313,6,5,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.717
314,6,6,0.871,gem,1695878806.0600555,gem,True,1,15000,128,0.871
315,6,7,0.841,gem,1695878806.0600555,gem,True,1,15000,128,0.844
316,6,8,0.846,gem,1695878806.0600555,gem,True,1,15000,128,0.846
317,6,9,0.839,gem,1695878806.0600555,gem,True,1,15000,128,0.828
318,6,10,0.841,gem,1695878806.0600555,gem,True,1,15000,128,0.852
319,7,0,0.1,gem,1695878806.0600555,gem,True,1,15000,128,0.398
